decision,priority_bucket,category,score,titre,acheteur,date_publication,date_limite,nature,type_marche,descripteurs,cpv_codes,departement,url,buyer_profile_uri,raw_text,why,idweb
KEEP_HIGH,SECONDARY,OTHER_RELEVANT,18,Mission de maîtrise d'oeuvre pour des travaux de dépose et de remplacement d'une couverture zinc au Centre de psychiatrie infanto-juvénile de Châteaudun pour le Centre Hospitalier de Bonneval,Groupement Hospitalier de Territoire d'Eure-et-Loir,2026-03-17,2026-04-21,APPEL_OFFRE,SERVICES,Maîtrise d'oeuvre,,28,https://www.boamp.fr/pages/avis/?q=idweb:26-27810,,"Mission de maîtrise d'oeuvre pour des travaux de dépose et de remplacement d'une couverture zinc au Centre de psychiatrie infanto-juvénile de Châteaudun pour le Centre Hospitalier de Bonneval | Groupement Hospitalier de Territoire d'Eure-et-Loir | Notification du marché au cours du mois de mai 2026 - durée prévisionnelle du marché 18 mois
Le détail des missions confiées au titulaire figure au cahier des charges.
Les prestations sont réglées par des prix forfaitaires.
Contexte de l'opération :
La couverture en ZINC  a joint debout de l'établissement  connait des défaillances depuis sa mise en service, entrainant des pertes d'exploitation et perturbe l'utilisation de l'unité.
Le CH HENRI EY de Bonneval maître d'ouvrage de cette opération souhaite une dépose et un remplacement total de cette couverture.
La part affectée aux travaux dans l'enveloppe financière prévisionnelle de l'opération est estimée à 300.000  euros  HT | Les dépôts de plis doivent être impérativement remis par voie dématérialisée.
Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://agysoft.marches-publics.info/
Code NUTS : FRB02
Marché périodique : NON
Calendrier prévisionnel de publication des prochains avis :L'execution du marché est soumise à d'autres conditions particulières :
Visite sur site obligatoire - voir les conditions au règlement de la consultation",nature APPEL_OFFRE | type SERVICES | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre,26-27810
KEEP_HIGH,CORE,AMO_PROGRAMMING,18,Diagnostic Et Schema Directeur D'Assainissement Collectif Du Systeme De Palise,Grand Besançon Métropole,2026-03-16,2026-04-07,APPEL_OFFRE,SERVICES,Assainissement | Etude,71241000,25,https://www.boamp.fr/pages/avis/?q=idweb:26-27026,,"Diagnostic Et Schema Directeur D'Assainissement Collectif Du Systeme De Palise | Acheteur(s) habilité(s) à passer les marchés subséquents ou bons de commande | DIAGNOSTIC ET SCHEMA DIRECTEUR D'ASSAINISSEMENT COLLECTIF DU SYSTEME DE PALISE | L'accord-cadre sera exécuté par l'émission de bons de commande.
Les prestations sont réglées par des prix unitaires et forfaitaires.
Le présent accord-cadre a pour objet la réalisation d'une étude schéma directeur d'assainissement collectif sur le système de Palise.
Le présent accord-cadre conduira également à une proposition de mise à jour du zonage d'assainissement et à l'élaboration d'un programme de travaux permettant de répondre aux exigences de la réglementation sur l'eau et les milieux aquatiques et particulièrement l'arrêté du 21 juillet 2015 (modifié le 31 juillet 2020) et le SDAGE Rhône-Méditerranée 2016-2021 | Il s'agit d'un accord-cadre à bons de commande avec un montant maximum de 50 000,00 euros HT pour une durée de 2 ans maximum",nature APPEL_OFFRE | type SERVICES | CPV archi 71241000 | + moyen: etude,26-27026
KEEP_HIGH,CORE,ARCHITECTURE_BUILDING,18,Audit des comptes d'exploitation du concessionnaire de service public du SMITOM du Nord Seine-et-Marne,SMO TRAITEMENT DES ORDURES MENAGERES,2026-03-16,2026-04-03,APPEL_OFFRE,SERVICES,Etude,71241000,77,https://www.boamp.fr/pages/avis/?q=idweb:26-27269,,"Audit des comptes d'exploitation du concessionnaire de service public du SMITOM du Nord Seine-et-Marne | Audit des comptes d'exploitation du concessionnaire de service public du SMITOM du Nord Seine-et-Marne | Le présent marché a pour objectif la réalisation d’un audit technique et financier du contrat de concession de service public pour les années 2025, 2026, 2027, 2028 incluses pour les équipements du syndicat via le rapport annuel du délégataire ainsi que de la liasse fiscale. Il est attendu également une assistance pour l’analyse, la présentation du compte-rendu annuel du concessionnaire. | Audit financier du contrat de concession de service public ; | Audit technique du contrat de concession de service public.",nature APPEL_OFFRE | type SERVICES | CPV archi 71241000 | + moyen: etude,26-27269
KEEP_HIGH,CORE,AMO_PROGRAMMING,18,Réalisation des études préliminaires et avant-projet sommaire à la construction de deux usines d'eau potable alimentées par des captages en ressources superficielles,SYNDICAT EAU47,2026-03-15,2026-04-07,APPEL_OFFRE,SERVICES,Alimentation en eau potable,71241000,47,https://www.boamp.fr/pages/avis/?q=idweb:26-26109,,"Réalisation des études préliminaires et avant-projet sommaire à la construction de deux usines d'eau potable alimentées par des captages en ressources superficielles | e8cb6791-bba9-446a-9777-e41976ed065f-01 | La date limite d'introduction des offres a été adaptée au 07/04/26 (12.00) | PROCEDURE | update-add | Prolongation de la date limite de remise des offres au 07/04/2026 à 12h00 et les documents du marché ont été modifiés avec cette nouvelle date. | SYNDICAT EAU47 | Geneviève LE LANNIC | Médiation de l'Eau | Tribunal Administratif de Bordeaux | cn-standard | epo-procurement-document | Réalisation des études préliminaires et avant-projet sommaire à la construction de deux usines d'eau potable alimentées par des captages en ressources superficielles | not-allowed | no-eu-funds | Le délai global de paiement ne pourra excéder 30 jours calendaires à compter de la date de réception de la demande de paiement par l’acheteur sur le portail de facturation Chorus Pro. | Consortium | performance | respect de la charte qualité des réseaux d'eau potable | Valeur technique | La note de ce critère sera comprise entre 0 et 50 points | Prix des prestations | La note de ce critère sera comprise entre 0 et 40 points. | Performances en matière de protection de l’environnement | Performances en matière de protection de l'environnement et climatologique : Note justificative avec les démarches internes du candidat et propre à l'opération, ainsi que les mesures prisent concernant le changement climatique. | Les voies de recours ouvertes aux candidats sont les suivantes : 
 - Référé précontractuel prévu aux articles L.551-1 à L.551-12 du Code de Justice Administrative (C.J.A.), et pouvant être exercé avant la signature du contrat.
 - Référé contractuel prévu aux articles L.551-13 à L.551-23 du C.J.A., et pouvant être exercé dans les délais prévus à l’article R. 551-7 du C.J.A.
 - Recours pour excès de pouvoir contre une décision administrative prévu aux articles R. 421-1 à R. 421-7 du C.J.A., et pouvant être exercé dans les 2 mois suivant la notification ou la publication de la décision de l’organisme. Le recours ne peut plus, toutefois, être exercé après la signature du contrat.
 - Recours de pleine juridiction ouvert aux tiers justifiant d’un intérêt lésé (concurrents évincés), et pouvant être exercé dans les deux mois suivant la date à laquelle la conclusion du contrat est rendue publique. | Lot 1 : Création d'une prise d'eau, d'une usine et des réseaux d'interconnexions sur le Lot (Secteur Nord / Lémance) | Territoire LOT AMONT 47 | Le lot comporte des tranches optionnelles. | Lot 2 : Création d'une prise d'eau, d'une usine et des réseaux d'interconnexions à la confluence Lot - Garonne | Territoire SUD DU LOT",nature APPEL_OFFRE | type SERVICES | CPV archi 71241000 | + moyen: etude,26-26109
KEEP_HIGH,SECONDARY,ENGINEERING,18,Maîtrise d'oeuvre pour la construction d'une usine de potabilisation et pour la réhabilitation et/ou création de forages,SIAEP CLECY DRUANCE,2026-03-15,2026-04-30,APPEL_OFFRE,SERVICES,Maîtrise d'oeuvre,65111000 | 71313000,14,https://www.boamp.fr/pages/avis/?q=idweb:26-26232,https://demat.centraledesmarches.com/7084193,"Maîtrise d'oeuvre pour la construction d'une usine de potabilisation et pour la réhabilitation et/ou création de forages | SIAEP CLECY-DRUANCE | Michel BAR | serviceadministratif@siaepclecydruance.fr | TRIBUNAL ADMINISTRATIF DE CAEN | Hélène ROULAND-BOYER | cn-standard | epo-procurement-document | Maîtrise d'oeuvre pour la construction d'une usine de potabilisation et pour la réhabilitation et/ou création de forages pour le SIAEP CLECY DRUANCE- LOT 1 ET LOT 2. | not-allowed | no-eu-funds | Valeur technique | Prix des prestations | Les voies de recours ouvertes aux candidats sont les suivantes :
- Référé précontractuel prévu aux articles L.551-1 á L551-12 du code de justice administrative (CJA), et pouvant être exercé avant la signature du contrat.
- Référé contractuel prévu aux articles L.551-13 á L.551-23 et R.551-7 á R.551-10 du CJA, après la signature du contrat;
- Recours de pleine juridiction en contestation de la validité du contrat, ouvert aux tiers dans le délai de 2 mois á compter de l'accomplissement des mesures de publicité appropriées. | Ressources | Réhabilitation et /ou la création de forages sur le secteur de Terres de Druance du SIAEP Clécy Druance ainsi que la recherche d'eau sur ce même secteur. | Prix des prstations | Usine de traitement | Maitrise d'oeuvre pour la construction d'une usine de traitement d'eau potable sur le secteur de Terres de Druance ainsi qu'une éventuelle canalisation de transfert.",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71313000 | + fort: maitrise d oeuvre | + moyen: rehabilitation,26-26232
KEEP_HIGH,SECONDARY,ENGINEERING,18,"Mission de contrôle technique de la construction et Mission CSPS
Projet de réhabilitation et extension des bâtiments du Bloc Médico Chirurgical (BMC) au Centre Hospitalier de ROMORANTIN-LANTHENA",CH Blois Etablissement support du GHT Santé 41,2026-03-15,2026-04-15,APPEL_OFFRE,SERVICES,Contrôle technique | Prestations de services,71317210 | 71530000 | 71631300,41,https://www.boamp.fr/pages/avis/?q=idweb:26-26770,https://agysoft.marches-publics.info,"Mission de contrôle technique de la construction et Mission CSPS
Projet de réhabilitation et extension des bâtiments du Bloc Médico Chirurgical (BMC) au Centre Hospitalier de ROMORANTIN-LANTHENA | Avenue-Web Systèmes | 1092D74D-A1F3-BCC9-D37F8C7515592C10 | CH Blois Etablissement support du GHT Santé 41 | BRUNEAU Francis | Tribunal administratif d'Orléans | 1092D76A-FAC9-8F55-54540A9F983C42DA | 1092D779-B88D-F2C2-FEFFA915E46B9A4E | cn-standard | epo-procurement-document | Mission de contrôle technique de la construction et Mission CSPS
Projet de réhabilitation et extension des bâtiments du Bloc Médico Chirurgical (BMC) au Centre Hospitalier de ROMORANTIN-LANTHENAY | Dans le cadre de sa stratégie de modernisation et d'optimisation de son offre de soins, le Centre Hospitalier de Romorantin-Lanthenay (CHRL), établissement public de santé de 688 lits et places, engage un projet structurant de réhabilitation et d'extension de son Bâtiment Médico-Chirurgical (BMC). Ce projet vise à répondre à des enjeux majeurs : vétusté des infrastructures, dispersion des activités, saturation des flux, et inadéquation des locaux avec les exigences actuelles de prise en charge.
Ce projet porté par le Centre Hospitalier de Romorantin-Lanthenay constitue une opération d'envergure, caractérisée par l'étendue de la restructuration des bâtis et espaces existants, mais aussi avec une extension et des interventions portant sur une partie du patrimoine immobilier et notamment :
- Tranche ferme de travaux
- La rénovation et l'extension de l'entrée actuelle pour y intégrer les espaces d'accueil, les services des admissions et le standard ;
- La construction d'un bâtiment pour les services urgences / UHCD/ SMUR, les consultations externes (médecine polyvalente, ORL, ophtalmo, cardiologie et endoscopie), l'administration et une cafétéria ;
- La réhabilitation des surfaces des urgences actuelles pour intégrer un HDJ médecine;
- L'intégration de 2 nouveaux ascenseurs à vocation des visiteurs et patients, desservant le R+1 et les niveaux de l'aile A (bâtiment de 1969 avec les niveaux d'hospitalisation) ;
- Des mises à niveau techniques et réglementaires du BMC ;
- Des aménagements extérieurs en cohérence avec la réorganisation des accès, voiries et des espaces de stationnement ;
- Tranche optionnelle 1 de travaux : La rénovation et l'extension des étages d'hospitalisation ;
- Tranche optionnelle 2 de travaux : La mise à niveau des surfaces de la PUI et la rénovation du bâtiment E (dont la relocalisation des archives) ;
- Tranche optionnelle 3 de travaux : L'agrandissement des vestiaires centraux.
A ce stade, les surfaces projetées du programme de l'opération sont évaluées à 7 318 m² de SU pour 10 577 m² SDO
et l'enveloppe financière allouée au projet par le maitre d'ouvrage et de 27 950 000  euro(s)  HT travaux | * Les soumissionnaires ont la possibilité de se présenter soit en candidat unique, soit en groupement d'opérateurs. Au cas où un groupement d'entreprises serait retenu pour l'attribution du marché, et quelle que soit sa forme lors de la remise de son offre, la forme juridique imposée après attribution du marché sera le groupement conjoint avec mandataire solidaire (Art. R. 2142-22 du Code de la commande publique).
* Affermissement des tranches : L'ordre d'affermissement des tranches sera défini en concertation avec le maitre d'ouvrage
Le maitre d'ouvrage se réserve la possibilité d'affermir ou de renoncer à l'affermissement des tranches optionnelles selon l'article R2113-3 du Code de la Commande Publique.
Le non-affermissement des tranches du marché ne donnera pas lieu à indemnité d'attente ou de dédit | Centre Hospitalier de Romorantin-Lanthenay | not-allowed | no-eu-funds | performance | - Pour le lot n°01 : un agrément ministériel accordant la qualité de contrôle technique de la construction, Articles L. 125-3 et R. 111-29 du Code de la Construction et de l'habitation, du Contrôleur technique chargé d'effectuer la mission ;
- Pour le lot n°02 : une attestation prouvant la capacité « Coordinateur en matière de Sécurité et de Protection de la Santé » | Etablissement support du Ght Santé 41 | MISSION DE CONTROLE TECHNIQUE DE LA CONSTRUCTION | Contrôle technique de la construction | MISSION CSPS",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71317210 | CPV secondaire 71530000 | + moyen: rehabilitation | + moyen: amenagement,26-26770
KEEP_HIGH,SECONDARY,ENGINEERING,18,MOE Projet et Travaux Liaison RD933 - RD813 - Déviation EST de Marmande,Conseil Départemental du Lot-et-Garonne,2026-03-15,2026-04-22,APPEL_OFFRE,SERVICES,Prestations de services | Voirie,71300000 | 79311000,47,https://www.boamp.fr/pages/avis/?q=idweb:26-26371,https://www.demat-ampa.fr,"MOE Projet et Travaux Liaison RD933 - RD813 - Déviation EST de Marmande | Avenue-Web Systèmes | 054D91E8-A1C6-1AFC-76A9766292628B71 | Conseil Départemental du Lot-et-Garonne | Borderie Sophie | Tribunal administratif de Bordeaux | 054D920A-C57C-1014-2FFDF66CE2B90CBB | 054D921A-0D3C-4486-830980712BF123DB | cn-standard | epo-procurement-document | MOE Projet et Travaux Liaison RD933 - RD813 - Déviation EST de Marmande | Le contrat comporte des tranches optionnelles définies au cahier des charges.
Le détail des missions confiées au titulaire figure au cahier des charges.
Les prestations sont réglées par des prix forfaitaires.
Le présent marché a pour objet la maitrise d'oeuvre Projet et Travaux, dans le domaine « infrastructure construction neuve » de l'opération « Liaison RD 933-RD 813 -  Déviation EST de Marmande » | La date prévisionnelle d'ouverture des plis est le 23 avril 2026 ; elle n'est pas publique.
La date de démarrage des prestations est prévisionnelle | slc-suit-reg-prof | Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner | slc-stand-ins | Déclaration appropriée de banques ou preuve d'une assurance pour les risques professionnels | slc-abil-staff-yrly-avg-mp | Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années | slc-suit-reg-trade | Renseignements sur le respect de l'obligation d'emploi mentionnée aux articles L. 5212-1 à L. 5212-11 du Code du travail | slc-stand-to-gen | Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponibles. Niveau minimum de Ca : 300.000  euro(s)  Ht | slc-abil-staff-qual | Indication des titres d'études et professionnels de l'opérateur économique et/ou des cadres de l'entreprise, et notamment des responsables de prestation de services ou de conduite des travaux de même nature que celle du contrat | slc-abil-ref-services | Liste des principales prestations effectuées au cours des trois dernières années, indiquant le montant, la date et le destinataire. Elles sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration du candidat. Niveau minimum de référence : au moins 1 projet d'infrastructure routière dont l'opération est d'un montant supérieur à 10.000.000  euro(s)  Ht | no-eu-funds | epo-notice | not-allowed | performance | L'exécution des prestations débute à compter de la date fixée par ordre de service.
La durée du marché est une durée prévisionnelle.
Le contrat prévoit le versement d'une avance, sans obligation de constituer une garantie financière pour en bénéficier.
Les prix sont révisables.
Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.
La consultation comporte des conditions d'exécution à caractère social détaillées au cahier des charges.
Le financement est assuré sur les ressources propres du Département | Valeur technique établie sur la base du cadre de mémoire technique et environnemental fourni par le candidat | Performance en matière de développement durable sur la base du cadre de mémoire technique et environnemental fourni par le candidat | Performance de l'offre en matière d'insertion des jeunes par l'alternance | Prix des prestations sur la base de la Dpgf et de l'Ae | Département de Lot-et-Garonne | Le contrat comporte des tranches optionnelles définies au cahier des charges",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71300000 | + fort: maitrise d oeuvre | + moyen: etude,26-26371
KEEP_HIGH,CORE,URBANISM_LANDSCAPE,18,Assistance à maitrise d’ouvrage pour l’élaboration du Plan Climat Air Energie et appui à la réalisation du schéma directeur des énergies de la Métropole Aix-Marseille Provence,Métropole Aix Marseille Provence,2026-03-13,2026-04-27,APPEL_OFFRE,SERVICES,Assistance à maîtrise d'ouvrage | Assistance technique,71313000,13 | 83 | 84,https://www.boamp.fr/pages/avis/?q=idweb:26-25512,,"Assistance à maitrise d’ouvrage pour l’élaboration du Plan Climat Air Energie et appui à la réalisation du schéma directeur des énergies de la Métropole Aix-Marseille Provence | Métropole Aix Marseille Provence | commande-publique.entreprises@ampmetropole.fr | Tribunal administratif de Marseille | cn-standard | epo-procurement-document | Assistance à maitrise d’ouvrage pour l’élaboration du Plan Climat Air Energie et appui à la réalisation du schéma directeur des énergies de la Métropole Aix-Marseille Provence | Le présent marché a pour objet l’accompagnement de la Métropole Aix-Marseille-Provence dans l’élaboration de son deuxième Plan Climat (lot 1) en articulation et de façon concomitante avec le Schéma Directeur des Energies (lot 2) et en complémentarité avec les contributions des partenaires (AGAM Agence d’urbanisme de l’agglomération marseillaise et ATMO SUD) | Il s’agit d’un marché public composite correspondant : -	Pour partie à un marché ; -	Pour partie à un accord-cadre au sens de l'article R. 2162-2 et suivants du code de la commande publique conclu avec un opérateur économique. La partie « accord-cadre » fixe toutes les stipulations contractuelles, il sera exécuté au fur et à mesure de l'émission de bons de commande dans les conditions fixées aux articles R. 2162-13 et R. 2162-14 du code de la commande publique. Le marché contient une clause limitative d'attribution des lots à l'article 10.2 du Règlement de la consultation. | L’adresse géographique et postale pour les remises des copies de sauvegarde (DCP - Le Balthazar : DCP 2 Boulevard Euroméditerranée - Quai d'Arenc, 13002 Marseille) Les candidats pourront obtenir le dossier de consultation jusqu'à la date limite de remise des offres indiquée dans l'avis d'appel public à la concurrence correspondant. Tous les documents seront remis gratuitement.  Pour obtenir le dossier sur la plateforme électronique :  https://marchespublics.ampmetropole.fr/ Il sera demandé au candidat effectuant un retrait de fournir une adresse mail. Celle-ci sera utilisée pour lui transmettre les éventuels renseignements complémentaires. L'attention des candidats est attirée sur la nécessité de fournir une adresse mail valide et régulièrement consultée. Pour tous renseignements complémentaires sur cette consultation, le candidat doit se reporter au Règlement de la Consultation. Conformément à l'article R2132-7 du Code de la Commande Publique, la remise des offres par voie dématérialisée est obligatoire. La remise des offres sous forme dématérialisée sera effectuée à l'adresse :  https://marchespublics.ampmetropole.fr/ Les candidats devront remettre les déclarations, certificats et attestations prévus aux articles R. 2142-1, R. 2143-3 et R. 2143-11 du Code de la commande publique, permettant de vérifier que le candidat satisfait aux  conditions de participation à la consultation : cf. Article 12 du Règlement de la consultation. | not-allowed | no-eu-funds | performance | Le critère prix sera calculé en prenant en compte le montant global des prix en TTC. | Valeur technique :  Sous-critère 1 : pondération : 60 % Intitulé : Adéquations des moyens humains  dédiés à la réalisation des différents aspects de la mission  Sous-critère 2 : pondération : 40 % Intitulé : Adéquation et pertinence de la méthodologie envisagée en cohérence avec le calendrier prévisionnel des interventions figurant au CCTP, les autres partenaires du projet et le travail réalisé sur le Plan Climat Air Energie Métropolitain | voir documents de la consultation | Date prévisionnelle, séance non publique | Assistance à maitrise d’ouvrage pour l’élaboration du Plan Climat Air Energie de la Métropole Aix-Marseille-Provence | Le montant estimatif de la partie forfaitaire est de 309 760€HT soit 371 712€ TTC sur toute la durée du marché. Le montant estimatif de la partie à bons de commande est de 40 040€ HT soit 48 048€ TTC sur toute la durée du marché. Pour la partie accord-cadre, il est passé sans montant minimum et pour un montant maximum de 45 000€HT soit 54 000€ TTC sur toute la durée du marché. | Valeur technique :  ☐ Sous-critère 1 : pondération : 60 % Intitulé : Adéquations des moyens humains dédiés à la réalisation des différents aspects de la mission  ☐ Sous-critère 2 : pondération : 40 % Intitulé : Adéquation et pertinence de la méthodologie envisagée en cohérence avec le calendrier prévisionnel des interventions figurant au CCTP les autres partenaires du projet et le travail réalisé sur le schéma directeur de l’énergie. | Appui à la réalisation du schéma directeur des énergies | Le montant estimatif de la partie forfaitaire est de 60 720€ HT soit 72 864€ TTC sur toute la durée du marché. Le montant estimatif de la partie à bons de commande est de 29480€ HT soit 35 376€ TTC. Pour la partie accord-cadre, il est passé sans montant minimum et pour un montant maximum de 35 000€HT soit 42 000€ TTC sur toute la durée du marché",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71313000 | + fort: assistance a maitrise d ouvrage | + fort: urbanisme | - moyen: accompagnement,26-25512
KEEP_HIGH,CORE,AMO_PROGRAMMING,18,Mission d’assistance à maîtrise d’ouvrage pour l’élaboration d’une stratégie de développement de territoires connectés et de mise en œuvre d’un modèle technico-économique de l’Internet des objets conn,SMO EURE NORMANDIE NUMERIQUE,2026-03-13,2026-04-20,APPEL_OFFRE,SERVICES,Assistance à maîtrise d'ouvrage,79311100,27,https://www.boamp.fr/pages/avis/?q=idweb:26-25304,,Mission d’assistance à maîtrise d’ouvrage pour l’élaboration d’une stratégie de développement de territoires connectés et de mise en œuvre d’un modèle technico-économique de l’Internet des objets conn | SMO EURE NORMANDIE NUMERIQUE | Caroline BENNETT | Tribunal administratif de Rouen | cn-standard | epo-procurement-document | oth-single | Mission d’assistance à maîtrise d’ouvrage pour l’élaboration d’une stratégie de développement de territoires connectés et de mise en œuvre d’un modèle technico-économique de l’Internet des objets connectés (IoT) | Le présent marché a pour objet de fournir une assistance à maîtrise d’ouvrage (AMO) pour l’élaboration d’une stratégie de développement des territoires connectés et la mise en œuvre d’un modèle technico-économique de l’Internet des objets connectés (IoT) sur le territoire du département de l’Eure. Le titulaire du marché devra exécuter les prestations conformément aux exigences définies dans le cahier des clauses techniques particulières (CCTP). Les prestations sont structurées en trois phases distinctes : 1)	diagnostic du territoire 2)	élaboration de la stratégie et prérequis au déploiement 3)	proposition de scénarios technico-économiques. | not-allowed | no-eu-funds | performance | voir documents de la consultation,nature APPEL_OFFRE | type SERVICES | + fort: assistance a maitrise d ouvrage | + fort:  amo ,26-25304
KEEP_HIGH,CORE,AMO_PROGRAMMING,18,"Mission d’études géotechniques, hydrogéologiques et levée de doute sur la pollution du site identifié à la Réunion pour accueillir la construction du quartier de semi-liberté du Port (974)",Agence Publique pour l'Immobilier de la Justice,2026-03-13,2026-03-30,APPEL_OFFRE,SERVICES,Assistance technique | Etude,71332000,75 | 974 | 976,https://www.boamp.fr/pages/avis/?q=idweb:26-26082,,"Mission d’études géotechniques, hydrogéologiques et levée de doute sur la pollution du site identifié à la Réunion pour accueillir la construction du quartier de semi-liberté du Port (974) | Agence publique pour l'immobilier de la Justice | Voir article 4 du règlement de la consultation | Voir article 5 du règlement de la consultation | Mission d'assistance à maîtrise d'ouvrage pour l’étude des caractéristiques géotechniques, hydrogéologiques et levée de doute de pollution de sol | Le marché objet de la présente consultation s’inscrit dans le cadre de la construction future d’un établissement pénitentiaire sur le domaine pénitentiaire du Port (974). Elle vise notamment à connaître les éventuelles contraintes du site d’implantation et de permettre une première estimation des coûts de construction de l’opération liées au sol. Les prestations consisteront à réaliser une mission d’études géotechniques, hydrogéologiques et une levée de doute sur la pollution sur le site identifié. La mission permettra par ailleurs une levée de doute (documentaire) sur la présence d’éventuelle(s) pollution(s) dans le sol. | les documents de consultation ainsi que les documents et renseignements complémentaires sont téléchargeables sur le profil acheteur en utilisant le lien suivant : -	https://www.marches-publics.gouv.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=2960258&orgAcronyme=d3f",nature APPEL_OFFRE | type SERVICES | CPV secondaire 71332000 | + fort: assistance a maitrise d ouvrage | + moyen: etude,26-26082
KEEP_HIGH,CORE,AMO_PROGRAMMING,18,"Schémas directeurs d'alimentation en eau potable et d'assainissement des eaux usées et zonages, plan de gestion de sécurité sanitaire des eaux, diagnostic territorial d'accès à l'eau",Communauté d'Agglomération Lunel Agglo,2026-03-12,2026-04-21,APPEL_OFFRE,SERVICES,Assainissement | Alimentation en eau potable | Etude,41110000 | 71241000 | 90480000,34,https://www.boamp.fr/pages/avis/?q=idweb:26-24843,http://marches-publics.info,"Schémas directeurs d'alimentation en eau potable et d'assainissement des eaux usées et zonages, plan de gestion de sécurité sanitaire des eaux, diagnostic territorial d'accès à l'eau | Avenue-Web Systèmes | 7545BC5F-B7F2-962F-A5FD175C5992C9B0 | Communauté d'Agglomération Lunel Agglo | BOISSON Jérome | 7545BC7F-A971-62A5-60C48538C663A794 | service commande publique | Tribunal administratif de Montpellier | 7545BC8E-DD1B-1C53-D8060BE212BC7DF7 | 7545BCA5-BE7F-D029-F797AC81B9F8BD1E | cn-standard | epo-procurement-document | Schémas directeurs d'alimentation en eau potable et d'assainissement des eaux usées et zonages, plan de gestion de sécurité sanitaire des eaux, diagnostic territorial d'accès à l'eau | Schémas Directeurs d'Assainissement des Eaux Usées et zonages : sur tout le territoire de Lunel
Agglo, soit 14 communes.
Schémas directeurs d'alimentation en eau potable : sur tout le territoire de Lunel Agglo, soit 14
communes.
Plan de Gestion de sécurité Sanitaire des Eaux : sur le territoire de Lunel Agglo hors communes
membres du SMGC.
Diagnostic territorial d'accès à l'eau : sur le territoire de Lunel Agglo hors communes membres du
SMGC | not-allowed | no-eu-funds | valeur technique | prix des prestations",nature APPEL_OFFRE | type SERVICES | CPV archi 71241000 | + moyen: etude,26-24843
KEEP_HIGH,SECONDARY,OTHER_RELEVANT,18,MISSION DE MAITRISE D'OEUVRE POUR LA RENOVATION ENERGETIQUE DE LA COPROPRIETE BEAULIEU A MARCQ EN BAROEUL,REGIE REGIONALE DU SERVICE PUBLIC DE L'EFFICACITE ENERGETIQUE,2026-03-12,2026-04-30,APPEL_OFFRE,SERVICES,Maîtrise d'oeuvre,,2 | 59 | 60 | 62 | 80,https://www.boamp.fr/pages/avis/?q=idweb:26-26030,,"MISSION DE MAITRISE D'OEUVRE POUR LA RENOVATION ENERGETIQUE DE LA COPROPRIETE BEAULIEU A MARCQ EN BAROEUL | SERVICE PUBLIC DE L EFFICACITE ENERGETIQUE | MISSION DE MAITRISE D’ŒUVRE POUR LA RENOVATION THERMIQUE DE LA COPROPRIETE ""BEAULIEU"" A MARCQ EN BAROEUL | La visite n'est pas obligatoire. Une visite sur site est prévue le jeudi 9 avril à 9h30 en présence des représentants de la copropriété. Nous vous remercions de bien vouloir confirmer votre présence par mail à mathilde.dusaussoy@hautsdefrance-spee.fr",nature APPEL_OFFRE | type SERVICES | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre,26-26030
